timestamp,price,7d_ma,30d_ma,price_change
2024-10-08 00:15:36.709,0.1082358749508358,0.11068642984448071,0.11208572263646782,-1.8128173485450594
2024-10-08 01:13:20.209,0.1093871280018487,0.11036706902175597,0.11200898480269691,1.0636520021996887
2024-10-08 02:02:18.672,0.1094578843212358,0.11017396047941579,0.11196591251212396,0.06468431951691667
2024-10-08 03:02:09.968,0.1096600949680745,0.11000575586137011,0.11192296396133367,0.18473831107976846
2024-10-08 04:04:23.043,0.1093413725536133,0.1097412711529643,0.11190341864746296,-0.2906457581985378
2024-10-08 05:01:01.698,0.1093489570713088,0.10938079026888906,0.11183369655525605,0.006936548827196631
2024-10-08 06:02:48.258,0.1079120416647648,0.10904905050452596,0.11171419172096941,-1.3140641164112399
2024-10-08 07:13:38.458,0.107393605027114,0.10892872622970858,0.11148990428214138,-0.48042519597707445
2024-10-08 08:03:33.118,0.1073848634908998,0.10864268844243012,0.11123172189580612,-0.008139717641464372
2024-10-08 09:05:59.072,0.1076733041497819,0.10838774841793673,0.11101047012925967,0.26860457750319533
2024-10-08 10:02:16.257,0.1078078838603599,0.10812314683112036,0.1108020580597237,0.12498892983796583
2024-10-08 11:12:37.686,0.1075766332997226,0.1078710412234217,0.1106018225369796,-0.2145024578507071
2024-10-08 12:13:36.432,0.1077702053399064,0.10764550526179277,0.11040717483382785,0.17993874157085088
2024-10-08 13:03:47.361,0.1072523313229825,0.10755126092725244,0.11017333186626434,-0.4805354274778795
2024-10-08 14:12:44.297,0.1075506609675811,0.10757369749017633,0.10995420685060213,0.2781567924152739
2024-10-08 15:08:52.729,0.1070975874225824,0.10753265805184527,0.10974795771464164,-0.4212652353064339
2024-10-08 16:13:59.075,0.1061575643142004,0.10731612378961933,0.10955221913798384,-0.8777257555512286
2024-10-08 17:11:50.619,0.1073097014371314,0.10724495487201526,0.1094204715744145,1.085308550901698
2024-10-08 18:12:37.567,0.1072745367700754,0.10720179822492279,0.10927780734510845,-0.032769327083259636
2024-10-08 19:07:52.085,0.106479483888697,0.10701740944617859,0.10912827214942493,-0.7411384894464246
2024-10-08 20:03:36.554,0.1071478950915157,0.1070024899845405,0.10896056642239409,0.6277370798654314
2024-10-08 21:14:28.933,0.1072763665072194,0.10696330506163167,0.10879025687735876,0.11990101680856569
2024-10-08 22:03:59.038,0.107854750319395,0.10707147118974776,0.10864439021993585,0.5391530595293403
2024-10-08 23:11:32.607,0.1070739276087062,0.10720238023182002,0.10846645961033606,-0.7239576452372387
2024-10-09 00:00:44.136,0.1071148279163911,0.10717454115742854,0.1083161987488517,0.0381981950212662
2024-10-09 01:01:20.313,0.1078421175713789,0.10725562412904334,0.10821728119731043,0.6789813036487402
2024-10-09 02:06:50.111,0.108696459774632,0.10757233496989117,0.10814591227998503,0.7922157154301335
2024-10-09 03:09:27.240,0.1087031381022573,0.10779451254285426,0.10806292469964514,0.006144015765685573
2024-10-09 04:03:49.639,0.1088084294552354,0.10801337867828512,0.10796079490615847,0.09686137384465887
2024-10-09 05:10:41.926,0.1087928056331719,0.10814738658025326,0.10791274776008732,-0.014359018085019493
2024-10-09 06:02:14.105,0.1094372870030055,0.10848500935086744,0.10795279482849297,0.5923933720458185
2024-10-09 07:03:26.727,0.1089338093757621,0.10874486384506331,0.10793768420762341,-0.46006040631251244
2024-10-09 08:07:14.192,0.1090251215115649,0.10891386440794701,0.1079232587806344,0.08382350376441305
2024-10-09 09:05:29.362,0.1086628057629825,0.10890905669199709,0.10789001580713133,-0.3323231779603919
2024-10-09 10:03:03.428,0.1092171384519495,0.1089824853133817,0.1078858746704092,0.5101402315858872
2024-10-09 11:12:19.960,0.109319052837334,0.10905543151082434,0.10788487786261003,0.09331354659996016
2024-10-09 12:07:58.545,0.1104705968062082,0.10929511596411524,0.10797016303399148,1.0533790213017147
2024-10-09 13:15:37.465,0.1090835946307345,0.10924458848236225,0.10802649602077882,-1.255539678043771
2024-10-09 14:14:40.868,0.1087147902382305,0.10921330003414344,0.1080708269123565,-0.3380933620242943
2024-10-09 15:05:33.873,0.1088159206835405,0.10918341420156853,0.10810891413014848,0.09302363099665811
2024-10-09 16:13:18.695,0.1101744679218322,0.10939936593854704,0.10818780026553089,1.2484820509331973
2024-10-09 17:02:41.824,0.109643801994061,0.1094603178731344,0.1082567058886755,-0.48165962385015026
2024-10-09 18:05:45.400,0.1101212604920892,0.10957491896667086,0.10833507439374826,0.4354632814119963
2024-10-09 19:04:02.575,0.108489898146233,0.10929196201524584,0.10837632662118994,-1.4814236039128792
2024-10-09 20:01:37.402,0.1090097475812639,0.10928141243675005,0.10842496284164604,0.4791685160679293
2024-10-09 21:03:42.912,0.1065277923105441,0.10896898416136627,0.10840596967124476,-2.2768195742032815
2024-10-09 22:02:43.721,0.1077389398198764,0.1088151297522714,0.10845868218810063,1.136931014022724
2024-10-09 23:13:35.790,0.107664642301359,0.10845658323506094,0.10847051355024155,-0.0689606920595387
2024-10-10 00:01:25.727,0.1078931071511564,0.10820648397178886,0.10849113256294425,0.21220044474574706
2024-10-10 01:00:42.199,0.1078335116351022,0.107879662706505,0.10853626682115775,-0.05523570284309276
2024-10-10 02:03:02.771,0.107483247194043,0.10773585542762072,0.10854744522457534,-0.3248196555487026
2024-10-10 03:07:51.286,0.1077940277034046,0.10756218115935509,0.1085647005977815,0.2891432083369727
2024-10-10 04:09:13.388,0.1078688157821431,0.1077537559410121,0.10856516944653977,0.06938054021348172
2024-10-10 05:01:00.727,0.1079714454373034,0.10778697102921596,0.108595086707493,0.09514302573561118
